,open,high,low,close,adjclose,volume,ticker
2019-01-02,10.949999809265137,11.079999923706055,10.710000038146973,10.829999923706055,10.829999923706055,34300,WTRH
2019-01-03,10.619999885559082,11.496000289916992,10.619999885559082,11.140000343322754,11.140000343322754,48400,WTRH
2019-01-04,11.220000267028809,11.399999618530273,11.0,11.399999618530273,11.399999618530273,101100,WTRH
2019-01-07,11.399999618530273,11.994999885559082,10.90999984741211,11.869999885559082,11.869999885559082,65200,WTRH
2019-01-08,11.829999923706055,12.0,11.215999603271484,11.6899995803833,11.6899995803833,154400,WTRH
2019-01-09,11.6899995803833,12.0,11.569999694824219,11.739999771118164,11.739999771118164,84900,WTRH
2019-01-10,11.739999771118164,11.75,11.359999656677246,11.699999809265137,11.699999809265137,99700,WTRH
2019-01-11,11.75,11.75,11.489999771118164,11.739999771118164,11.739999771118164,56900,WTRH
2019-01-14,11.600000381469727,11.67199993133545,11.550000190734863,11.649999618530273,11.649999618530273,55900,WTRH
2019-01-15,11.699999809265137,11.760000228881836,11.619999885559082,11.75,11.75,227600,WTRH
2019-01-16,11.75,11.899999618530273,11.630000114440918,11.75,11.75,349100,WTRH
2019-01-17,11.739999771118164,12.1899995803833,11.739999771118164,11.949999809265137,11.949999809265137,201400,WTRH
2019-01-18,12.119999885559082,12.180000305175781,11.880000114440918,12.09000015258789,12.09000015258789,206700,WTRH
2019-01-22,12.100000381469727,12.100000381469727,11.609999656677246,11.800000190734863,11.800000190734863,70800,WTRH
2019-01-23,11.850000381469727,12.239999771118164,11.850000381469727,11.970000267028809,11.970000267028809,176700,WTRH
2019-01-24,12.0,12.170000076293945,11.9350004196167,12.050000190734863,12.050000190734863,306100,WTRH
2019-01-25,12.050000190734863,12.449999809265137,12.0,12.300000190734863,12.300000190734863,419800,WTRH
2019-01-28,12.300000190734863,12.34000015258789,11.6899995803833,11.899999618530273,11.899999618530273,380100,WTRH
2019-01-29,11.949999809265137,12.40999984741211,11.75,12.100000381469727,12.100000381469727,374600,WTRH
2019-01-30,12.100000381469727,12.260000228881836,12.020000457763672,12.149999618530273,12.149999618530273,198900,WTRH
2019-01-31,12.149999618530273,12.3100004196167,12.055000305175781,12.25,12.25,237900,WTRH
2019-02-01,12.199999809265137,12.350000381469727,11.949999809265137,12.199999809265137,12.199999809265137,250100,WTRH
2019-02-04,12.25,12.354999542236328,12.069999694824219,12.119999885559082,12.119999885559082,83400,WTRH
2019-02-05,12.119999885559082,12.177000045776367,11.609999656677246,11.829999923706055,11.829999923706055,194400,WTRH
2019-02-06,11.850000381469727,12.489999771118164,11.8100004196167,12.399999618530273,12.399999618530273,346200,WTRH
2019-02-07,12.100000381469727,12.145000457763672,11.369999885559082,11.6899995803833,11.6899995803833,402700,WTRH
2019-02-08,11.699999809265137,12.289999961853027,11.699999809265137,12.199999809265137,12.199999809265137,506700,WTRH
2019-02-11,12.109999656677246,12.368000030517578,12.010000228881836,12.0600004196167,12.0600004196167,210500,WTRH
2019-02-12,12.1899995803833,12.279999732971191,11.8100004196167,11.880000114440918,11.880000114440918,180900,WTRH
2019-02-13,11.960000038146973,12.220000267028809,11.829999923706055,12.109999656677246,12.109999656677246,123600,WTRH
2019-02-14,12.039999961853027,12.28499984741211,11.989999771118164,12.050000190734863,12.050000190734863,118900,WTRH
2019-02-15,12.050000190734863,12.100000381469727,11.75,11.800000190734863,11.800000190734863,119900,WTRH
2019-02-19,11.789999961853027,11.869999885559082,11.5,11.539999961853027,11.539999961853027,114300,WTRH
2019-02-20,11.539999961853027,11.649999618530273,11.399999618530273,11.5,11.5,144300,WTRH
2019-02-21,11.489999771118164,11.550000190734863,10.739999771118164,10.989999771118164,10.989999771118164,337000,WTRH
2019-02-22,10.979999542236328,11.329999923706055,10.779999732971191,11.09000015258789,11.09000015258789,261100,WTRH
2019-02-25,11.039999961853027,11.140000343322754,10.550000190734863,10.989999771118164,10.989999771118164,334300,WTRH
2019-02-26,10.920000076293945,10.989999771118164,10.010000228881836,10.479999542236328,10.479999542236328,380300,WTRH
2019-02-27,10.4399995803833,10.720000267028809,10.289999961853027,10.670000076293945,10.670000076293945,150600,WTRH
2019-02-28,10.630000114440918,10.720000267028809,10.539999961853027,10.65999984741211,10.65999984741211,162400,WTRH
2019-03-01,10.739999771118164,10.8100004196167,10.479999542236328,10.789999961853027,10.789999961853027,125500,WTRH
