,open,high,low,close,adjclose,volume,ticker
2019-12-27,20.020000457763672,25.139999389648438,20.020000457763672,25.104999542236328,25.104999542236328,1051100,DWAW
2019-12-30,25.00200080871582,25.00200080871582,24.923999786376953,24.923999786376953,24.923999786376953,100,DWAW
2019-12-31,24.90999984741211,25.020000457763672,24.90999984741211,25.010000228881836,25.010000228881836,49700,DWAW
2020-01-02,25.128999710083008,25.360000610351562,25.128999710083008,25.360000610351562,25.360000610351562,200,DWAW
2020-01-03,25.15999984741211,25.165000915527344,25.156999588012695,25.156999588012695,25.156999588012695,1000,DWAW
2020-01-06,25.139999389648438,25.139999389648438,25.139999389648438,25.139999389648438,25.139999389648438,200,DWAW
2020-01-07,25.280000686645508,25.288000106811523,25.280000686645508,25.288000106811523,25.288000106811523,100,DWAW
2020-01-08,25.510000228881836,25.540000915527344,25.448999404907227,25.448999404907227,25.448999404907227,1300,DWAW
2020-01-09,25.610000610351562,25.65999984741211,25.607999801635742,25.65999984741211,25.65999984741211,1100,DWAW
2020-01-10,25.709999084472656,25.709999084472656,25.586999893188477,25.586999893188477,25.586999893188477,2300,DWAW
2020-01-13,25.700000762939453,25.90999984741211,25.690000534057617,25.868000030517578,25.868000030517578,13900,DWAW
2020-01-14,25.850000381469727,25.860000610351562,25.75,25.788999557495117,25.788999557495117,4200,DWAW
2020-01-15,25.84000015258789,25.871000289916992,25.76799964904785,25.76799964904785,25.76799964904785,3100,DWAW
2020-01-16,25.76799964904785,25.76799964904785,25.76799964904785,25.76799964904785,25.76799964904785,0,DWAW
2020-01-17,26.06999969482422,26.110000610351562,26.05900001525879,26.06999969482422,26.06999969482422,7300,DWAW
2020-01-21,26.059999465942383,26.059999465942383,26.059999465942383,26.059999465942383,26.059999465942383,700,DWAW
2020-01-22,26.209999084472656,26.229999542236328,26.170000076293945,26.170000076293945,26.170000076293945,3700,DWAW
2020-01-23,26.003999710083008,26.211000442504883,26.003999710083008,26.211000442504883,26.211000442504883,500,DWAW
2020-01-24,26.211000442504883,26.211000442504883,26.211000442504883,26.211000442504883,26.211000442504883,0,DWAW
2020-01-27,25.43000030517578,25.549999237060547,25.43000030517578,25.434999465942383,25.434999465942383,9700,DWAW
2020-01-28,25.434999465942383,25.434999465942383,25.434999465942383,25.434999465942383,25.434999465942383,1300,DWAW
2020-01-29,25.65999984741211,25.75,25.549999237060547,25.673999786376953,25.673999786376953,3700,DWAW
2020-01-30,25.5,25.815000534057617,25.5,25.815000534057617,25.815000534057617,3500,DWAW
2020-01-31,25.43000030517578,25.450000762939453,25.371000289916992,25.371000289916992,25.371000289916992,4100,DWAW
2020-02-03,25.371000289916992,25.371000289916992,25.371000289916992,25.371000289916992,25.371000289916992,0,DWAW
