,open,high,low,close,adjclose,volume,ticker
2019-12-31,9.75,9.75,9.75,9.75,9.75,0,FSRV
2020-01-02,9.75,9.75,9.75,9.75,9.75,0,FSRV
2020-01-03,9.800000190734863,9.8100004196167,9.800000190734863,9.8100004196167,9.8100004196167,5200,FSRV
2020-01-06,9.779999732971191,9.970000267028809,9.779999732971191,9.850000381469727,9.850000381469727,5000,FSRV
2020-01-07,9.760000228881836,9.800000190734863,9.760000228881836,9.800000190734863,9.800000190734863,200500,FSRV
2020-01-08,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,25000,FSRV
2020-01-09,9.859999656677246,9.859999656677246,9.800000190734863,9.850000381469727,9.850000381469727,83600,FSRV
2020-01-10,9.819999694824219,10.324999809265137,9.800000190734863,9.880000114440918,9.880000114440918,29100,FSRV
2020-01-13,9.899999618530273,9.930000305175781,9.819999694824219,9.819999694824219,9.819999694824219,1400,FSRV
2020-01-14,9.800000190734863,9.869999885559082,9.800000190734863,9.869999885559082,9.869999885559082,50500,FSRV
2020-01-15,9.869999885559082,9.869999885559082,9.869999885559082,9.869999885559082,9.869999885559082,0,FSRV
2020-01-16,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,100,FSRV
2020-01-17,9.850000381469727,9.949999809265137,9.850000381469727,9.9399995803833,9.9399995803833,1500,FSRV
2020-01-21,9.949999809265137,9.949999809265137,9.899999618530273,9.899999618530273,9.899999618530273,1400,FSRV
2020-01-22,9.869999885559082,9.869999885559082,9.869999885559082,9.869999885559082,9.869999885559082,49700,FSRV
2020-01-23,9.869999885559082,9.869999885559082,9.869999885559082,9.869999885559082,9.869999885559082,0,FSRV
2020-01-24,9.920000076293945,9.920000076293945,9.890000343322754,9.890000343322754,9.890000343322754,11700,FSRV
2020-01-27,10.364999771118164,10.364999771118164,9.90999984741211,10.050000190734863,10.050000190734863,3200,FSRV
2020-01-28,9.90999984741211,9.920000076293945,9.90999984741211,9.90999984741211,9.90999984741211,425000,FSRV
